0.000231	0.115577
0.000241815	0.107403
0.000253135	0.099237
0.000264986	0.0910916
0.000277392	0.0829887
0.000290379	0.0749569
0.000303973	0.0670322
0.000318204	0.0592584
0.000333101	0.0516861
0.000348696	0.0443735
0.000365021	0.037385
0.00038211	0.0307911
0.000399999	0.0246666
0.000418725	0.0190887
0.000438329	0.014134
0.00045885	0.00987391
0.000480331	0.00636826
0.000502819	0.00365634
0.000526359	0.0017447
0.000551001	0.000590625
0.000576797	8.02394e-005
0.000603801	0
0.000632069	0
0.00066166	0
0.000692637	0
0.000725064	0
0.000759009	0
0.000794543	0
0.00083174	0
0.000870679	0
0.000911442	0
0.000954112	0
0.00099878	0
0.00104554	0
0.00109449	0
0.00114573	0
0.00119937	0
0.00125552	0
0.0013143	0
0.00137583	0
0.00144024	0
0.00150767	0
0.00157825	0
0.00165214	0
0.00172948	0
0.00181045	0
0.00189521	0
0.00198394	0
0.00207682	0
0.00217405	0
0.00227583	0
0.00238238	0
0.00249391	0
0.00261067	0
0.00273289	0
0.00286084	0
0.00299477	0
0.00313498	0
0.00328174	0
0.00343538	0.000245558
0.00359622	0.00814712
0.00376458	0.0275476
0.00394082	0.059354
0.00412532	0.102174
0.00431845	0.152947
0.00452063	0.207542
0.00473227	0.261331
0.00495382	0.309696
0.00518574	0.348479
0.00542851	0.374349
0.00568266	0.385083
0.0059487	0.379747
0.00622719	0.358777
0.00651873	0.323949
0.00682392	0.278244
0.00714339	0.225608
0.00747782	0.170606
0.0078279	0.117988
0.00819438	0.0721761
0.00857801	0.0366777
0.0089796	0.0134563
0.00939999	0.00226961
0.00984007	0
0.0103007	0
0.010783	0
0.0112878	0
0.0118163	0
0.0123695	0
0.0129486	0
0.0135548	0
0.0141894	0
0.0148537	0.000959974
0.015549	0.0129247
0.016277	0.0411983
0.017039	0.0869776
0.0178367	0.148093
0.0186718	0.219828
0.0195459	0.295795
0.020461	0.368809
0.0214189	0.431739
0.0224217	0.478291
0.0234714	0.50367
0.0245702	0.505099
0.0257205	0.48214
0.0269247	0.436814
0.0281852	0.373475
0.0295047	0.298436
0.030886	0.219356
0.032332	0.144374
0.0338457	0.0810388
0.0354302	0.0350398
0.037089	0.00880471
0.0388253	0
0.040643	0
0.0425458	0
0.0445376	0
0.0466227	0
0.0488054	0
0.0510903	0
0.0534822	0
0.055986	0
0.0586071	0
0.0613509	0.00151063
0.0642231	0.0185408
0.0672298	0.0562492
0.0703773	0.112705
0.0736721	0.18086
0.0771212	0.250635
0.0807317	0.311018
0.0845113	0.352033
0.0884678	0.366464
0.0926096	0.351172
0.0969452	0.307873
0.101484	0.24322
0.106235	0.168062
0.111209	0.0957403
0.116415	0.0393104
0.121865	0.00759711
0.12757	0
0.133543	0
0.139795	0
0.146339	0
0.153191	0
0.160362	0
0.16787	0
0.175729	0
0.183956	0
0.192568	0
0.201584	0
0.211021	0
0.2209	0
0.231242	0
0.242068	0
0.253401	0
0.265264	0
0.277683	0
0.290683	0
0.304292	0
0.318538	0
0.333451	0
0.349062	0
0.365404	0
0.382511	0
0.400418	0
0.419165	0
0.438788	0
0.459331	0
0.480835	0
0.503346	0
0.526911	0
0.551579	0
0.577402	0
0.604434	0
0.632732	0
0.662354	0
0.693363	0
0.725824	0
0.759804	0
0.795376	0
0.832613	0
0.871593	0
0.912398	0
0.955113	0
0.999828	0
1.04664	0
1.09564	0
1.14693	0
1.20063	0
1.25683	0
1.31567	0
1.37727	0
1.44175	0
1.50925	0
1.5799	0
1.65387	0
1.7313	0
1.81235	0
1.8972	0.0100992
1.98602	0.0385569
2.079	0.0775282
