0.0001155	9.20556	-0.415622	9.21494
0.0003465	10.3163	-0.172323	10.3177
0.0005775	9.0914	-0.0895182	9.09184
0.0008085	8.50635	-0.128574	8.50732
0.0010395	8.1085	-0.229051	8.11174
0.0012705	7.90119	-0.0605469	7.90142
0.0015015	7.48995	0.0360379	7.49004
0.0017325	7.0972	0.085829	7.09771
0.0019635	6.67628	-0.272936	6.68185
0.0021945	6.58942	-0.149984	6.59112
0.0024255	6.28421	-0.119398	6.28534
0.0026565	6.42567	-0.0377265	6.42578
0.0028875	6.22759	0.0329183	6.22767
0.0031185	5.79884	-0.109918	5.79988
0.0033495	5.63535	-0.0519002	5.63559
0.0035805	5.41629	-0.021464	5.41633
0.0038115	5.33082	-0.0700819	5.33128
0.0040425	5.34166	-0.0678033	5.34209
0.0042735	5.40484	-0.104282	5.40585
0.0045045	5.09974	-0.125061	5.10127
0.0047355	4.89266	-0.100993	4.8937
0.0049665	4.96935	0.0953437	4.97026
0.0051975	4.72654	0.00299073	4.72654
0.0054285	4.68799	0.0359836	4.68813
0.0056595	4.582	-0.199551	4.58634
0.0058905	4.36691	-0.112576	4.36836
0.0061215	4.52628	-0.103014	4.52745
0.0063525	4.45427	-0.0314738	4.45438
0.0065835	4.37249	0.064365	4.37296
0.0068145	4.04488	-0.0216336	4.04494
0.0070455	3.97707	-0.104282	3.97844
0.0072765	4.00056	-0.109728	4.00206
0.0075075	3.93107	-0.111938	3.93266
0.0077385	4.01168	0.010905	4.01169
0.0079695	3.87432	0.0572171	3.87474
0.0082005	3.69954	-0.0840183	3.70049
0.0084315	3.79931	0.0580444	3.79975
0.0086625	3.66652	0.0487874	3.66684
0.0088935	3.5759	-0.0344781	3.57607
0.0091245	3.48349	-0.0551215	3.48392
0.0093555	3.43597	-0.157179	3.43957
0.0095865	3.54331	0.0139228	3.54334
0.0098175	3.42929	0.0590956	3.4298
0.0100485	3.39202	0.0673828	3.39269
0.0102795	3.36384	0.0469835	3.36417
0.0105105	3.14294	-0.0499132	3.14333
0.0107415	3.16431	-0.0563694	3.16481
0.0109725	3.10147	0.007921	3.10148
0.0112035	3.15358	-0.098504	3.15512
0.0114345	3.18591	-0.0361057	3.18612
0.0116655	3.18502	0.0729506	3.18586
0.0118965	2.88154	-0.0698446	2.88238
0.0121275	2.99448	-0.0409614	2.99476
0.0123585	2.83055	0.0478177	2.83096
0.0125895	2.85177	-0.0429552	2.85209
0.0128205	2.84902	-0.0408936	2.84931
0.0130515	2.79802	-0.063992	2.79875
0.0132825	2.79573	0.00443522	2.79573
0.0135135	2.78424	0.0158827	2.78429
0.0137445	2.7749	0.0315416	2.77508
0.0139755	2.6745	-0.0132107	2.67453
0.0142065	2.55297	-0.0156453	2.55301
0.0144375	2.48636	-0.147915	2.49075
0.0146685	2.61146	-0.050137	2.61194
0.0148995	2.62916	-0.065762	2.62999
0.0151305	2.64981	0.0653483	2.65062
0.0153615	2.55177	0.0770535	2.55293
0.0155925	2.40944	-0.0224745	2.40954
0.0158235	2.37859	0.0419718	2.37896
0.0160545	2.38637	0.0413072	2.38673
0.0162855	2.37903	0.0457628	2.37947
0.0165165	2.45294	-0.0509169	2.45346
0.0167475	2.31031	-0.0578206	2.31103
0.0169785	2.33794	0.121216	2.34109
0.0172095	2.25726	0.00485569	2.25726
0.0174405	2.22751	0.0527276	2.22813
0.0176715	2.20985	-0.0403849	2.21021
0.0179025	2.02468	-0.0601128	2.02557
0.0181335	2.1641	-0.000576446	2.1641
0.0183645	2.13067	-0.0134074	2.13071
0.0185955	2.22537	0.106696	2.22793
0.0188265	2.15536	0.0964288	2.15752
0.0190575	2.06169	0.041843	2.06211
0.0192885	2.01866	0.0647583	2.0197
