7.25e-005	2.38792	0.121226
0.000145	3.11483	0.114112
0.0002175	2.90723	0.110467
0.00029	2.99472	0.172938
0.0003625	2.93538	0.165824
0.000435	2.89921	0.10534
0.0005075	3.00899	0.0816718
0.00058	2.9286	0.129079
0.0006525	3.01015	0.162112
0.000725	2.96561	0.0817511
0.0007975	2.92569	0.193646
0.00087	2.88002	0.154889
0.0009425	2.88856	0.134047
0.001015	2.88344	0.115569
0.0010875	2.86243	0.159862
0.00116	2.88732	0.089191
0.0012325	2.82319	0.0374416
0.001305	2.94636	0.160734
0.0013775	2.84411	0.200059
0.00145	2.81166	0.0769958
0.0015225	2.83163	0.0716434
0.001595	2.84925	0.127681
0.0016675	2.83296	0.202322
0.00174	2.85079	0.164496
0.0018125	2.74737	0.105799
0.001885	2.71152	0.0995702
0.0019575	2.80208	0.208914
0.00203	2.78147	0.179409
0.0021025	2.75737	0.108943
0.002175	2.83359	0.17837
0.0022475	2.72885	0.143187
0.00232	2.67231	0.0557032
0.0023925	2.73004	0.0980463
0.002465	2.69569	0.0898966
0.0025375	2.81223	0.161511
0.00261	2.77992	0.150017
0.0026825	2.76587	0.0882725
0.002755	2.8218	0.182119
0.0028275	2.65258	0.0635647
0.0029	2.56485	0.177163
0.0029725	2.6729	0.172203
0.003045	2.71744	0.0998541
0.0031175	2.7519	0.101691
0.00319	2.66977	0.120608
0.0032625	2.5307	0.160613
0.003335	2.65411	0.140218
0.0034075	2.65512	0.107352
0.00348	2.5168	0.130415
0.0035525	2.609	0.220901
0.003625	2.6105	0.174675
0.0036975	2.48552	0.169594
0.00377	2.51544	0.112888
0.0038425	2.68325	0.171047
0.003915	2.66281	0.192452
0.0039875	2.57639	0.119226
0.00406	2.56501	0.0826529
0.0041325	2.5261	0.178562
0.004205	2.52657	0.149069
0.0042775	2.49559	0.135893
0.00435	2.51531	0.152831
0.0044225	2.57148	0.0821478
0.004495	2.5206	0.0841894
0.0045675	2.57488	0.112358
0.00464	2.4766	0.173038
0.0047125	2.57407	0.186978
0.004785	2.46305	0.147424
0.0048575	2.45885	0.174266
0.00493	2.502	0.134594
0.0050025	2.43651	0.169489
0.005075	2.5314	0.0612434
0.0051475	2.42492	0.159119
0.00522	2.36667	0.0985849
0.0052925	2.46559	0.187467
0.005365	2.41557	0.162713
0.0054375	2.51037	0.0899008
0.00551	2.48536	0.123447
0.0055825	2.409	0.0883268
0.005655	2.37453	0.0855504
0.0057275	2.40063	0.188369
0.0058	2.47178	0.197679
0.0058725	2.46971	0.0576988
0.005945	2.39291	0.105019
0.0060175	2.27381	0.0427272
0.00609	2.35156	0.202322
0.0061625	2.29381	0.133167
0.006235	2.35369	0.114859
0.0063075	2.37371	0.192477
0.00638	2.34976	0.153958
0.0064525	2.35511	0.134745
0.006525	2.37326	0.124508
0.0065975	2.30676	0.154827
0.00667	2.31948	0.0566927
0.0067425	2.30481	0.0869783
0.006815	2.24456	0.20342
0.0068875	2.26072	0.0884938
0.00696	2.29532	0.127405
0.0070325	2.33109	0.191316
0.007105	2.27737	0.143913
0.0071775	2.22747	0.160634
0.00725	2.2915	0.0949401
0.0073225	2.24957	0.155837
0.007395	2.31258	0.065051
0.0074675	2.32121	0.0715766
0.00754	2.33441	0.181175
0.0076125	2.15625	0.130273
0.007685	2.31085	0.137308
0.0077575	2.23739	0.0563044
0.00783	2.3057	0.129964
0.0079025	2.19962	0.108818
0.007975	2.19882	0.0791125
0.0080475	2.13094	0.0679694
0.00812	2.27665	0.180566
0.0081925	2.26615	0.164133
0.008265	2.1372	0.187571
0.0083375	2.22444	0.124528
0.00841	2.20367	0.151558
0.0084825	2.15307	0.117531
0.008555	2.24466	0.156772
0.0086275	2.2464	0.0395876
0.0087	2.22779	0.119489
0.0087725	2.142	0.0860473
0.008845	2.06362	0.121097
0.0089175	2.16444	0.155073
0.00899	2.15722	0.113865
0.0090625	2.19778	0.102647
0.009135	2.18204	0.0741443
0.0092075	2.12553	0.0617611
0.00928	2.05418	0.10744
0.0093525	2.05784	0.139976
0.009425	2.01679	0.219999
0.0094975	2.14636	0.117786
0.00957	2.04444	0.155119
0.0096425	2.08617	0.139788
0.009715	2.11975	0.159774
0.0097875	2.02186	0.20471
0.00986	2.0606	0.0301061
0.0099325	2.11921	0.176908
0.010005	2.0277	0.110296
0.0100775	2.07094	0.108012
0.01015	2.09687	0.103102
0.0102225	2.05042	0.0808619
0.010295	2.03743	0.165193
0.0103675	2.10589	0.168537
0.01044	2.0242	0.140235
0.0105125	2.01842	0.121406
0.010585	2.00313	0.129964
0.0106575	2.03274	0.203979
0.01073	2.02235	0.214705
0.0108025	2.02461	0.0956206
0.010875	1.99342	0.147833
0.0109475	2.06183	0.131839
0.01102	2.00117	0.0841768
0.0110925	2.01063	0.170621
0.011165	2.08586	0.0694599
0.0112375	1.97726	0.101649
0.01131	1.93906	0.122032
0.0113825	2.01063	0.0252171
0.011455	1.99138	0.16326
0.0115275	2.01991	0.19689
0.0116	1.94454	0.114245
0.0116725	1.95043	0.0526345
0.011745	1.93991	0.139842
0.0118175	1.88551	0.186427
0.01189	1.92831	0.103415
