7.25e-005	1.75675	0.0910239
0.000145	2.3045	0.0925728
0.0002175	2.24829	0.0854794
0.00029	2.20783	0.169694
0.0003625	2.17236	0.092815
0.000435	2.08333	0.0440298
0.0005075	2.08718	0.0616609
0.00058	2.19581	0.0524467
0.0006525	2.11608	0.181918
0.000725	2.05407	0.0627965
0.0007975	1.98276	0.159674
0.00087	2.13294	0.118725
0.0009425	2.00258	0.110062
0.001015	2.02725	0.00402054
0.0010875	1.97768	0.0553149
0.00116	2.06409	0.106062
0.0012325	1.95343	0.0911575
0.001305	2.02418	0.143329
0.0013775	2.07533	0.0114688
0.00145	2.01693	-0.0302439
0.0015225	1.96421	0.0624208
0.001595	2.10572	0.180891
0.0016675	1.97884	0.179255
0.00174	1.96454	0.149746
0.0018125	1.91101	0.0694515
0.001885	1.89095	0.157035
0.0019575	1.76207	0.0800227
0.00203	1.80852	0.0761274
0.0021025	1.84183	0.0875837
0.002175	1.84945	0.0428984
0.0022475	1.77942	0.105064
0.00232	1.81007	0.0899676
0.0023925	1.8457	0.0439922
0.002465	1.70809	0.220445
0.0025375	1.85139	0.116128
0.00261	1.81704	0.0279601
0.0026825	1.79631	-0.0282315
0.002755	1.67495	0.0596903
0.0028275	1.86304	0.081509
0.0029	1.74879	0.0925728
0.0029725	1.73072	0.0400427
0.003045	1.71924	0.117164
0.0031175	1.73382	0.130937
0.00319	1.65909	0.0817303
0.0032625	1.7088	0.0536992
0.003335	1.68584	0.159924
0.0034075	1.68575	0.0408484
0.00348	1.71528	0.0410447
0.0035525	1.70301	0.195976
0.003625	1.62459	0.122754
0.0036975	1.5349	0.0268579
0.00377	1.62775	0.103904
0.0038425	1.61133	0.138569
0.003915	1.67835	0.183906
0.0039875	1.67691	0.0794131
0.00406	1.67033	0.0503007
0.0041325	1.53222	0.020324
0.004205	1.54031	0.140581
0.0042775	1.56092	0.0785197
0.00435	1.47352	0.105837
0.0044225	1.53139	0.0335881
0.004495	1.53752	0.0621118
0.0045675	1.5596	0.104589
0.00464	1.4605	0.0658568
0.0047125	1.57317	-0.0161031
