0.0179527	0.0570798	0
0.0299937	0.061475	0
0.0424638	0.0703219	0
0.0553947	0.0988175	0
0.0688217	0.109881	0
0.0827844	0.119812	0
0.0973273	0.136375	0
0.112501	0.154137	0
0.128362	0.154389	0
0.144976	0.164147	0
0.162419	0.17181	0
0.180777	0.187818	0
0.20015	0.213492	0
0.22066	0.213368	0
0.242447	0.221974	0
0.26568	0.235361	0
0.290566	0.243323	0
0.317358	0.253344	0
0.346372	0.255927	0
0.37801	0.271413	0
0.412795	0.271762	0
0.451422	0.289986	0
0.494848	0.294341	0
0.544435	0.298221	0
0.602225	0.321101	0
0.671483	0.315926	0
0.757912	0.329307	0
0.87294	0.322243	0
1.04542	0.355889	0
1.4	0.364782	0
