0.000101	0.334165	0.0104983
0.000202	0.399398	-0.0203197
0.000303	0.370539	-0.0100603
0.000404	0.379377	-0.00387268
0.000505	0.363697	-0.0170524
0.000606	0.355727	0.00308892
0.000707	0.382016	-0.00442688
0.000808	0.396886	-0.0248456
0.000909	0.375215	-0.0156861
0.00101	0.371801	-0.0208311
0.001111	0.367391	-0.0169505
0.001212	0.394278	-0.000343356
0.001313	0.358969	-0.0175554
0.001414	0.367999	0.00199074
0.001515	0.360059	0.00321403
0.001616	0.382647	-0.017488
0.001717	0.356293	0.00016559
0.001818	0.352692	0.0202577
0.001919	0.349901	0.00150747
0.00202	0.354671	-0.021206
0.002121	0.334128	0.00261501
0.002222	0.366751	0.00362223
0.002323	0.362088	0.00191675
0.002424	0.350149	0.00749796
0.002525	0.347849	-0.00270356
0.002626	0.332716	-0.0133209
0.002727	0.356225	0.0162688
0.002828	0.353419	0.00614172
0.002929	0.366598	0.00381654
0.00303	0.34559	-0.00160822
0.003131	0.340904	-0.0165101
0.003232	0.339071	0.0101175
0.003333	0.361264	-0.00379435
0.003434	0.334806	-0.0109174
0.003535	0.349284	-0.000417992
0.003636	0.362714	0.0222698
0.003737	0.352008	0.00222682
0.003838	0.329227	0.00543912
0.003939	0.346442	-0.0194095
0.00404	0.34371	-0.0181046
0.004141	0.339538	0.0078633
0.004242	0.349525	-0.0116313
0.004343	0.363758	-0.00903394
0.004444	0.351528	0.00433376
0.004545	0.330598	0.0249002
0.004646	0.325641	-0.0126459
0.004747	0.331399	-0.00731257
0.004848	0.339231	-0.0169821
0.004949	0.330515	-0.00168415
0.00505	0.340571	-0.00236086
0.005151	0.345622	-0.0175594
0.005252	0.33941	-0.0182833
0.005353	0.331607	0.00852194
0.005454	0.334642	0.0110534
0.005555	0.313836	0.00773252
0.005656	0.330398	0.00658517
0.005757	0.331254	0.0039249
0.005858	0.324233	-0.0185677
0.005959	0.299171	-0.0146684
0.00606	0.34103	-0.000949784
0.006161	0.324076	-0.0143592
0.006262	0.317633	-0.00834809
0.006363	0.322683	-0.0102215
0.006464	0.315453	0.0081825
0.006565	0.311351	0.00817184
0.006666	0.323524	0.000605991
0.006767	0.31801	-0.0152866
0.006868	0.336665	-0.00664239
0.006969	0.324729	-0.00585363
0.00707	0.324789	-0.00168502
0.007171	0.329913	0.00897758
0.007272	0.318079	0.00588061
0.007373	0.308597	-0.0140198
0.007474	0.313458	-0.00490123
0.007575	0.31536	-0.00600377
0.007676	0.32228	-0.0214699
0.007777	0.331167	0.00297969
0.007878	0.312891	-0.0224782
